iteration,operator_0,operator_1,operator_2,operator_3,operator_4,operator_5
48,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
49,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
50,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
51,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
52,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
53,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
54,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
55,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
56,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
57,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
58,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
59,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
60,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
61,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
62,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
63,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
64,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
65,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
66,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
67,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
68,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
69,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
70,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
71,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
72,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
73,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
74,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
75,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
76,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
77,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
78,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
79,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
80,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
81,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
82,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
83,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
84,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
85,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
86,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
87,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
88,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
89,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
90,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
91,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
92,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
93,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
94,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
95,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
96,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
97,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
98,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
99,0.03303778193641905,0.03303778193641905,0.20246912257552546,0.43543721595429674,0.03303778193641905,0.2629803156609206
100,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
101,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
102,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
103,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
104,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
105,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
106,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
107,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
108,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
109,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
110,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
111,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
112,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
113,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
114,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
115,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
116,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
117,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
118,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
119,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
120,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
121,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
122,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
123,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
124,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
125,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
126,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
127,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
128,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
129,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
130,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
131,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
132,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
133,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
134,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
135,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
136,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
137,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
138,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
139,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
140,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
141,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
142,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
143,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
144,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
145,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
146,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
147,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
148,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
149,0.017381232952807805,0.017381232952807805,0.12206316566302387,0.5331711100388961,0.017381232952807805,0.2926220254396567
150,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
151,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
152,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
153,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
154,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
155,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
156,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
157,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
158,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
159,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
160,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
161,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
162,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
163,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
164,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
165,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
166,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
167,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
168,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
169,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
170,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
171,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
172,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
173,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
174,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
175,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
176,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
177,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
178,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
179,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
180,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
181,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
182,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
183,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
184,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
185,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
186,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
187,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
188,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
189,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
190,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
191,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
192,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
193,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
194,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
195,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
196,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
197,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
198,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
199,0.016709486087532463,0.016709486087532463,0.10337054741292173,0.5453385836831925,0.016709486087532463,0.3011624106412884
200,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
201,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
202,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
203,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
204,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
205,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
206,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
207,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
208,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
209,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
210,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
211,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
212,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
213,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
214,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
215,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
216,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
217,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
218,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
219,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
220,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
221,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
222,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
223,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
224,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
225,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
226,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
227,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
228,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
229,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
230,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
231,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
232,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
233,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
234,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
235,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
236,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
237,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
238,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
239,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
240,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
241,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
242,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
243,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
244,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
245,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
246,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
247,0.015717880829911844,0.015717880829911844,0.11637821788910839,0.5582437323054308,0.015717880829911844,0.27822440731572523
