iteration,operator_0,operator_1,operator_2,operator_3,operator_4,operator_5,operator_6
38,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
39,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
40,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
41,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
42,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
43,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
44,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
45,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
46,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
47,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
48,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
49,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
50,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
51,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
52,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
53,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
54,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
55,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
56,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
57,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
58,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
59,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
60,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
61,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
62,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
63,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
64,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
65,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
66,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
67,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
68,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
69,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
70,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
71,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
72,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
73,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
74,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
75,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
76,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
77,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
78,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
79,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
80,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
81,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
82,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
83,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
84,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
85,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
86,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
87,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
88,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
89,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
90,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
91,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
92,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
93,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
94,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
95,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
96,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
97,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
98,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
99,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285
100,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
101,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
102,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
103,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
104,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
105,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
106,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
107,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
108,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
109,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
110,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
111,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
112,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
113,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
114,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
115,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
116,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
117,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
118,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
119,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
120,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
121,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
122,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
123,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
124,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
125,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
126,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
127,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
128,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
129,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
130,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
131,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
132,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
133,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
134,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
135,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
136,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
137,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
138,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
139,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
140,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
141,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
142,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
143,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
144,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
145,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
146,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
147,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
148,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
149,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
150,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
151,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
152,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
153,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
154,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
155,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
156,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
157,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
158,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
159,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
160,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
161,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
162,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
163,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
164,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
165,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
166,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
167,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
168,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
169,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
170,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
171,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
172,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
173,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
174,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
175,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
176,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
177,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
178,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
179,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
180,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
181,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
182,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
183,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
184,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
185,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
186,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
187,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
188,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
189,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
190,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
191,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
192,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
193,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
194,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
195,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
196,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
197,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
198,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
199,0.27928284410163234,0.15604327011497454,0.054572509766985626,0.054572509766985626,0.10232345581309807,0.054572509766985626,0.298632900669338
200,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
201,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
202,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
203,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
204,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
205,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
206,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
207,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
208,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
209,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
210,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
211,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
212,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
213,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
214,0.3603578847304676,0.15339446340363894,0.025011097966335553,0.025011097966335553,0.07732733050165089,0.025011097966335553,0.33388702746523585
