iteration,operator_0,operator_1,operator_2,operator_3,operator_4
2877,0,0,0,0,60774
2878,0,0,-214,0,0
2879,0,0,0,0,0
2880,0,0,-60598,0,0
2881,-15811,0,0,0,0
2882,0,0,-26477,0,0
2883,0,0,0,0,0
2884,0,0,0,0,0
2885,0,0,0,0,0
2886,0,0,0,0,0
2887,0,0,0,0,586592
2888,0,0,0,0,36486
2889,0,-6504,0,0,0
2890,0,0,0,0,0
2891,-46112,0,0,0,0
2892,0,0,-41864,0,0
2893,0,0,-165167,0,0
2894,81479,0,0,0,0
2895,0,0,0,0,0
2896,0,0,0,0,0
2897,0,0,0,0,0
2898,0,0,0,0,0
2899,0,0,0,0,0
2900,-117007,0,0,0,0
2901,0,0,0,0,0
2902,0,0,0,0,1152587
2903,0,0,-1,0,0
2904,0,0,-18410,0,0
2905,78624,0,0,0,0
2906,0,0,0,0,-509464
2907,0,0,-58218,0,0
2908,0,0,-43815,0,0
2909,0,0,0,0,0
2910,0,0,0,0,395105
2911,0,0,0,0,30821
2912,0,0,0,0,0
2913,-125153,0,0,0,0
2914,0,0,0,0,0
2915,0,-226452,0,0,0
2916,0,0,0,0,0
2917,0,0,0,0,0
2918,-12094,0,0,0,0
2919,0,0,-25116,0,0
2920,0,0,0,0,0
2921,0,0,-484,0,0
2922,0,0,0,0,112462
2923,-128856,0,0,0,0
2924,10776,0,0,0,0
2925,0,0,-25905,0,0
2926,0,0,0,0,0
2927,-36848,0,0,0,0
2928,0,-11285,0,0,0
2929,0,0,0,-3981671,0
2930,0,0,-34418,0,0
2931,0,0,-6324,0,0
2932,0,0,-764,0,0
2933,0,0,0,0,0
2934,0,0,0,0,0
2935,0,0,0,0,0
2936,0,0,0,0,0
2937,0,-195527,0,0,0
2938,0,0,0,0,0
2939,0,0,-4315,0,0
2940,0,0,0,0,0
2941,0,0,0,0,0
2942,0,0,-5391,0,0
2943,0,0,0,0,0
2944,0,0,0,0,418260
2945,0,0,0,0,0
2946,0,0,0,0,0
2947,-64322,0,0,0,0
2948,0,0,0,0,51496
2949,0,0,-56884,0,0
2950,0,0,0,0,277917
2951,0,0,-14670,0,0
2952,0,0,0,0,-79687
2953,0,-4490,0,0,0
2954,0,0,0,0,-543607
2955,0,0,-36774,0,0
2956,0,-369457,0,0,0
2957,0,0,0,0,0
2958,-49124,0,0,0,0
2959,0,0,0,0,89937
2960,0,0,-71107,0,0
2961,0,0,-31187,0,0
2962,0,-390813,0,0,0
2963,0,0,-18142,0,0
2964,0,0,-55046,0,0
2965,0,0,-24025,0,0
2966,-152611,0,0,0,0
2967,0,0,0,0,-569211
2968,0,0,-43067,0,0
2969,0,0,0,0,0
2970,0,0,0,0,45050
2971,0,0,-26181,0,0
2972,104724,0,0,0,0
2973,0,-433036,0,0,0
2974,0,0,0,0,0
2975,0,0,-73050,0,0
2976,0,-499380,0,0,0
2977,0,0,0,0,-231791
2978,0,0,0,0,0
2979,0,0,0,0,-97519
2980,372197,0,0,0,0
2981,0,-17767,0,0,0
2982,0,0,0,0,187092
2983,0,0,0,0,54877
2984,0,-225731,0,0,0
2985,0,0,-109782,0,0
2986,0,154777,0,0,0
2987,0,0,0,0,0
2988,0,0,0,0,0
2989,0,0,0,0,0
2990,0,0,0,0,0
2991,-10453,0,0,0,0
2992,0,0,0,0,-16714
2993,0,0,-124950,0,0
2994,0,0,-90937,0,0
2995,81480,0,0,0,0
2996,-82437,0,0,0,0
2997,0,0,-94140,0,0
2998,0,0,-31036,0,0
2999,0,0,0,0,0
3000,0,0,0,0,0
3001,0,395307,0,0,0
3002,0,0,0,0,0
3003,0,0,0,0,0
3004,0,0,0,0,0
3005,0,0,0,0,0
3006,0,0,0,0,0
3007,0,0,-22231,0,0
3008,0,0,0,0,-200660
3009,-150957,0,0,0,0
3010,0,-273038,0,0,0
3011,0,0,0,0,516498
3012,0,0,0,0,-503558
3013,0,0,-67284,0,0
3014,0,0,0,0,0
3015,0,0,0,0,0
3016,0,0,-166194,0,0
3017,0,-33041,0,0,0
3018,7540,0,0,0,0
3019,23081,0,0,0,0
3020,0,-38621,0,0,0
3021,0,0,0,0,0
3022,0,-300400,0,0,0
3023,0,0,0,0,0
3024,0,0,0,0,0
3025,0,0,-50446,0,0
3026,-26662,0,0,0,0
3027,0,0,0,0,0
3028,0,0,0,0,-1096483
3029,0,0,0,-3235227,0
3030,0,0,-48123,0,0
3031,0,0,0,0,304739
3032,-38212,0,0,0,0
3033,0,-446031,0,0,0
3034,0,0,0,0,-50733
3035,646,0,0,0,0
3036,-145498,0,0,0,0
3037,0,0,0,0,-323764
3038,0,0,-86933,0,0
3039,0,0,0,0,0
3040,0,0,0,0,0
3041,381997,0,0,0,0
3042,0,0,0,0,0
3043,116672,0,0,0,0
3044,0,0,-75083,0,0
3045,-18947,0,0,0,0
3046,0,0,0,0,0
3047,0,-464075,0,0,0
3048,0,0,0,0,0
3049,0,0,0,0,0
3050,0,0,0,0,0
3051,0,0,-79344,0,0
3052,0,0,-37427,0,0
3053,0,0,0,0,312550
3054,0,0,-16457,0,0
3055,0,-384060,0,0,0
3056,0,0,0,0,19376
3057,0,-289934,0,0,0
3058,0,0,0,0,0
3059,0,0,0,0,0
3060,0,0,0,0,496619
3061,0,0,0,0,0
3062,0,0,0,0,0
3063,0,0,0,0,-165791
3064,0,-13435,0,0,0
3065,0,0,0,0,0
3066,0,0,0,0,0
3067,0,0,0,0,0
3068,0,-110871,0,0,0
3069,0,0,0,0,456894
3070,0,0,-111486,0,0
3071,0,0,-59900,0,0
3072,0,0,0,0,0
3073,0,0,0,0,0
3074,0,0,-28079,0,0
3075,0,0,0,0,0
3076,0,0,0,0,0
3077,0,0,-77374,0,0
3078,0,0,-73083,0,0
3079,0,0,-46468,0,0
3080,0,0,0,0,0
3081,0,0,0,0,0
3082,0,0,0,0,0
3083,0,0,0,0,0
3084,8633,0,0,0,0
3085,0,0,0,0,0
3086,0,0,0,0,0
3087,0,0,0,0,0
3088,0,0,-13854,0,0
3089,0,0,0,0,0
3090,0,0,0,0,0
3091,0,0,0,0,0
3092,0,0,0,0,0
3093,0,-2561,0,0,0
3094,0,0,-85308,0,0
3095,-29355,0,0,0,0
3096,0,0,0,0,279686
3097,-180499,0,0,0,0
3098,0,0,-59993,0,0
3099,0,0,-35956,0,0
3100,0,0,0,0,0
3101,0,0,0,0,0
3102,-12784,0,0,0,0
3103,-20136,0,0,0,0
3104,0,0,0,0,0
3105,0,0,0,0,167757
3106,0,0,0,0,0
3107,65571,0,0,0,0
3108,0,256274,0,0,0
3109,0,0,0,0,0
3110,0,0,-113158,0,0
3111,0,0,0,0,0
3112,0,-273038,0,0,0
3113,-10108,0,0,0,0
3114,0,0,0,0,-453967
3115,0,0,0,0,0
3116,0,0,0,0,0
3117,-47444,0,0,0,0
3118,0,0,0,0,0
3119,0,0,-59324,0,0
3120,0,-513873,0,0,0
3121,0,0,0,0,0
3122,0,0,-28469,0,0
3123,0,0,0,0,706325
3124,0,0,0,0,-19930
3125,0,-489833,0,0,0
3126,0,0,0,0,-56006
3127,0,0,0,0,0
3128,0,0,0,0,0
3129,0,0,0,0,0
3130,0,0,0,0,-9783
3131,0,0,0,0,0
3132,0,0,-60560,0,0
3133,0,0,0,0,-9109
3134,0,0,0,0,-57033
3135,-23821,0,0,0,0
3136,0,0,0,0,-6897
3137,0,0,0,0,0
3138,0,0,-44042,0,0
3139,0,0,-36835,0,0
3140,0,0,-1609,0,0
3141,0,0,0,0,599066
3142,0,0,0,0,0
3143,0,0,0,0,0
3144,0,-226452,0,0,0
3145,0,0,0,0,0
3146,0,0,0,0,0
3147,0,0,0,0,0
3148,0,0,0,0,-651457
3149,-63922,0,0,0,0
3150,0,0,0,0,0
3151,0,0,0,0,0
3152,0,-646,0,0,0
3153,0,-48109,0,0,0
3154,0,0,0,0,79264
3155,-30689,0,0,0,0
3156,0,0,0,0,0
3157,0,0,0,0,0
3158,0,354121,0,0,0
3159,0,0,-72950,0,0
3160,0,-1,0,0,0
3161,-50700,0,0,0,0
3162,0,0,-15443,0,0
3163,0,0,0,0,296959
3164,0,0,-76725,0,0
3165,0,0,0,0,-318756
3166,0,0,0,-3113107,0
3167,0,0,0,0,-21356
3168,0,0,0,0,0
3169,0,0,0,0,0
3170,0,0,0,0,0
3171,0,0,0,0,243654
3172,0,0,0,0,0
3173,0,0,0,0,0
3174,0,0,0,0,252613
3175,0,0,-52265,0,0
3176,-44984,0,0,0,0
3177,0,0,0,0,-419312
3178,0,0,0,0,0
3179,0,0,0,0,0
3180,0,0,-62144,0,0
3181,0,-22281,0,0,0
3182,0,0,0,0,36599
3183,0,0,0,0,696573
3184,-26091,0,0,0,0
3185,0,0,0,0,0
3186,0,0,0,0,0
3187,0,0,-89318,0,0
3188,0,0,-69412,0,0
3189,0,0,-70120,0,0
3190,0,0,0,0,0
3191,0,0,-21998,0,0
3192,0,0,0,0,0
3193,0,0,-111443,0,0
3194,0,0,0,0,620077
3195,0,0,0,0,-530592
3196,0,0,0,0,0
3197,0,0,0,0,0
3198,0,0,0,0,-221672
3199,-56951,0,0,0,0
3200,-127889,0,0,0,0
3201,0,0,0,0,134894
3202,0,0,0,-3596154,0
3203,-203329,0,0,0,0
3204,12172,0,0,0,0
3205,-121012,0,0,0,0
3206,0,0,-71475,0,0
3207,31263,0,0,0,0
3208,0,0,0,0,-26237
3209,0,0,0,0,0
3210,-138886,0,0,0,0
3211,0,-291229,0,0,0
3212,0,0,0,0,0
3213,-107365,0,0,0,0
3214,0,0,-27010,0,0
3215,0,0,0,0,175625
3216,0,-212129,0,0,0
3217,0,0,0,0,254180
3218,-25938,0,0,0,0
3219,0,0,-8206,0,0
3220,0,0,0,0,154110
3221,0,0,0,0,0
3222,0,0,-67743,0,0
3223,0,0,0,0,0
3224,0,0,0,0,516635
3225,0,705272,0,0,0
3226,1,0,0,0,0
3227,-165054,0,0,0,0
3228,-52262,0,0,0,0
3229,0,0,0,0,0
3230,0,0,0,0,0
3231,0,0,0,0,0
3232,0,0,0,0,272921
3233,0,0,-37927,0,0
3234,0,0,-43640,0,0
3235,0,0,0,0,-54030
3236,0,0,-72950,0,0
3237,0,0,0,-5073066,0
3238,0,0,0,0,327051
3239,0,0,0,0,-937747
3240,0,0,-102296,0,0
3241,0,0,-21633,0,0
3242,0,50717,0,0,0
3243,0,0,-9032,0,0
3244,0,0,-29448,0,0
3245,-69791,0,0,0,0
3246,0,0,0,0,-26100
3247,0,0,-36485,0,0
3248,0,0,0,0,-568117
3249,0,73274,0,0,0
3250,0,0,-22093,0,0
3251,0,0,-11758,0,0
3252,0,0,0,0,0
3253,0,-390689,0,0,0
3254,0,-580218,0,0,0
3255,0,0,0,0,584368
3256,-136830,0,0,0,0
3257,0,0,0,0,0
3258,0,0,0,0,615030
3259,0,-2790,0,0,0
3260,0,0,-52958,0,0
3261,0,0,-60215,0,0
3262,0,0,0,0,380566
3263,0,0,0,0,378459
3264,0,0,0,0,10631
3265,-49875,0,0,0,0
3266,0,0,0,0,0
3267,0,-467274,0,0,0
3268,0,-509536,0,0,0
3269,0,0,0,0,357824
3270,0,0,-97703,0,0
3271,11147,0,0,0,0
3272,650509,0,0,0,0
3273,0,0,0,0,187050
3274,0,-369457,0,0,0
3275,-214318,0,0,0,0
3276,0,0,0,0,0
3277,0,0,0,0,0
3278,-205659,0,0,0,0
3279,0,0,0,0,0
3280,0,0,0,0,124524
3281,-69302,0,0,0,0
3282,0,0,-67115,0,0
3283,0,0,0,0,0
3284,0,0,-138746,0,0
3285,0,0,0,0,0
3286,0,0,0,0,0
3287,0,0,0,0,0
3288,0,0,0,0,0
3289,0,0,-77375,0,0
3290,0,0,-19143,0,0
3291,0,0,-12651,0,0
3292,0,0,0,0,36860
3293,0,0,-16625,0,0
3294,0,0,0,0,514975
3295,-11542,0,0,0,0
3296,-69860,0,0,0,0
3297,0,0,0,0,0
3298,0,0,-67115,0,0
3299,0,0,0,-4138619,0
3300,0,0,0,0,-451855
3301,0,0,0,-4510305,0
3302,0,0,-140200,0,0
3303,0,0,0,0,221100
3304,0,0,-91077,0,0
3305,-39965,0,0,0,0
3306,0,0,0,0,0
3307,0,0,-50131,0,0
3308,0,0,0,0,0
3309,0,0,0,0,0
3310,0,0,0,0,0
3311,0,0,0,0,0
3312,0,0,0,0,0
3313,0,0,0,0,67140
3314,0,0,0,0,-358952
3315,0,-185337,0,0,0
3316,0,0,0,0,-15988
3317,0,0,-1324,0,0
3318,0,-395146,0,0,0
3319,0,0,0,0,0
3320,0,0,0,0,-575274
3321,0,0,0,0,497016
3322,-146483,0,0,0,0
3323,-30181,0,0,0,0
3324,0,0,-50504,0,0
3325,0,0,0,0,-328195
3326,0,0,0,0,-585621
3327,0,0,-8188,0,0
3328,0,0,0,0,0
3329,0,-1,0,0,0
3330,0,0,-131205,0,0
3331,0,0,0,0,-1019433
3332,0,0,0,0,0
3333,0,0,0,0,-206799
3334,-37059,0,0,0,0
3335,0,0,0,0,0
3336,0,0,-5298,0,0
3337,0,0,-71326,0,0
3338,0,-495474,0,0,0
3339,11970,0,0,0,0
3340,0,0,-53426,0,0
3341,0,0,0,0,242723
3342,0,0,0,0,0
3343,0,-271995,0,0,0
3344,-1196,0,0,0,0
3345,0,0,0,0,0
3346,0,0,-44303,0,0
3347,0,0,0,-3439397,0
3348,0,0,0,0,0
3349,0,0,0,0,0
3350,-4056,0,0,0,0
3351,0,0,0,0,699268
3352,0,0,-10747,0,0
3353,0,0,-13868,0,0
3354,0,0,0,0,0
3355,0,0,0,0,0
3356,0,0,0,0,0
3357,0,-260894,0,0,0
3358,469449,0,0,0,0
3359,18778,0,0,0,0
3360,0,0,0,0,0
3361,0,0,0,0,-802643
3362,0,0,0,0,8042
3363,0,0,-115157,0,0
3364,0,0,0,0,0
3365,0,0,0,0,-213987
3366,0,-4427,0,0,0
3367,0,0,0,0,-148022
3368,0,0,0,0,0
3369,0,0,-60442,0,0
3370,36116,0,0,0,0
3371,0,0,0,0,103895
3372,0,0,0,0,0
3373,0,0,0,0,0
3374,-46858,0,0,0,0
3375,0,0,0,0,0
3376,0,0,-686,0,0
3377,0,0,0,-4219480,0
3378,0,0,0,0,0
3379,0,0,0,0,0
3380,0,0,0,0,0
3381,0,0,0,0,0
3382,18778,0,0,0,0
3383,0,0,0,0,-224004
3384,0,0,0,0,277640
3385,0,0,-33050,0,0
3386,0,0,0,0,728367
3387,0,-106942,0,0,0
3388,0,0,0,0,0
3389,0,0,0,0,0
3390,0,9900,0,0,0
3391,0,0,0,0,0
3392,0,0,-27833,0,0
3393,0,0,0,0,537870
3394,-101816,0,0,0,0
3395,0,0,0,0,735426
3396,0,-12062,0,0,0
3397,0,0,0,0,0
3398,0,0,0,0,-182448
3399,0,0,-48617,0,0
3400,0,0,-100080,0,0
3401,0,-79002,0,0,0
3402,83752,0,0,0,0
3403,-157921,0,0,0,0
3404,0,0,-113576,0,0
3405,0,-26502,0,0,0
3406,0,0,0,0,0
3407,-25915,0,0,0,0
3408,0,0,-79562,0,0
3409,0,0,0,0,0
3410,0,-457479,0,0,0
3411,0,0,0,0,0
3412,0,0,0,0,47394
3413,0,0,-93575,0,0
3414,0,0,0,0,0
3415,0,0,0,0,0
3416,0,0,0,0,305048
3417,0,0,0,0,0
3418,0,0,-24340,0,0
3419,0,-7651,0,0,0
3420,0,0,-26688,0,0
3421,0,0,-44408,0,0
3422,0,0,0,0,-418094
3423,0,0,0,0,-240697
3424,0,0,-113011,0,0
3425,-264386,0,0,0,0
3426,0,0,-8152,0,0
3427,0,0,0,0,79793
3428,0,0,-1274,0,0
3429,0,-17160,0,0,0
3430,0,0,0,0,0
3431,-93471,0,0,0,0
3432,74593,0,0,0,0
3433,0,0,0,0,0
3434,0,0,-27832,0,0
3435,0,0,-29020,0,0
3436,0,0,0,0,419799
3437,0,0,-48458,0,0
3438,0,0,0,0,0
3439,0,0,0,0,0
3440,0,-26150,0,0,0
3441,0,0,0,0,0
3442,0,0,0,0,0
3443,0,0,0,0,0
3444,0,0,0,0,76488
3445,0,-53533,0,0,0
3446,0,-356086,0,0,0
3447,0,-586959,0,0,0
3448,0,-348591,0,0,0
3449,0,0,-33323,0,0
3450,0,0,-8136,0,0
3451,0,0,0,0,0
3452,320652,0,0,0,0
3453,0,0,0,0,532737
3454,0,0,-55878,0,0
3455,0,-60675,0,0,0
3456,-32877,0,0,0,0
3457,0,-231674,0,0,0
3458,0,0,0,0,0
3459,0,0,0,0,-302961
3460,-97385,0,0,0,0
3461,0,0,-27893,0,0
3462,0,0,0,0,542321
3463,0,0,0,0,0
3464,0,0,0,0,0
3465,0,0,-27309,0,0
3466,0,0,0,0,180467
3467,-85439,0,0,0,0
3468,0,0,0,0,-312896
3469,0,0,0,0,-303871
3470,0,0,0,0,265460
3471,0,0,-152648,0,0
3472,0,0,0,0,0
3473,0,0,-48129,0,0
3474,0,73997,0,0,0
3475,-67833,0,0,0,0
3476,0,0,0,0,0
3477,-1214,0,0,0,0
3478,0,0,0,0,0
3479,-26662,0,0,0,0
3480,-80950,0,0,0,0
3481,0,0,0,0,0
3482,-13724,0,0,0,0
3483,0,0,0,0,0
3484,170,0,0,0,0
3485,0,0,-22935,0,0
3486,0,0,0,0,283679
3487,0,0,0,0,-361370
3488,0,0,0,0,0
3489,0,0,0,0,46650
3490,0,0,-24024,0,0
3491,-26150,0,0,0,0
3492,0,0,0,0,-176938
3493,0,0,0,0,299206
3494,0,0,0,0,8500
3495,0,0,-25880,0,0
3496,0,0,0,0,101798
3497,0,0,-8300,0,0
3498,-27267,0,0,0,0
3499,0,0,-19429,0,0
3500,0,0,0,0,0
3501,0,0,-30203,0,0
3502,0,0,-59919,0,0
3503,0,0,0,0,-740232
3504,-68696,0,0,0,0
3505,0,34878,0,0,0
3506,0,0,0,0,-19101
3507,0,0,0,0,51726
3508,0,0,0,0,-290284
3509,0,0,-27686,0,0
3510,0,-763276,0,0,0
3511,0,0,0,0,-138893
3512,0,0,0,0,0
3513,28703,0,0,0,0
3514,-49958,0,0,0,0
3515,0,0,0,0,0
3516,0,0,0,0,0
3517,0,56907,0,0,0
3518,0,0,0,0,0
3519,0,0,-31237,0,0
3520,0,0,0,0,0
3521,0,0,0,0,806884
3522,0,0,-3809,0,0
3523,-40177,0,0,0,0
3524,0,0,-1919,0,0
3525,-65369,0,0,0,0
3526,0,-130919,0,0,0
3527,0,0,0,0,77642
3528,0,-467773,0,0,0
3529,0,0,0,0,0
3530,0,0,-2080,0,0
3531,0,0,0,0,421044
3532,0,-1861,0,0,0
3533,0,0,0,0,49531
3534,0,0,0,-86006,0
3535,0,0,0,0,0
3536,0,0,0,0,0
3537,0,0,0,0,0
3538,-122294,0,0,0,0
3539,0,0,0,-3312958,0
3540,0,0,-50606,0,0
3541,0,0,0,0,52260
3542,9687,0,0,0,0
3543,0,0,-67715,0,0
3544,0,0,0,0,0
3545,0,0,0,0,0
3546,0,0,0,0,0
3547,0,0,0,0,0
3548,0,0,0,0,444474
3549,0,0,0,0,0
3550,0,0,0,0,0
3551,0,0,0,0,0
3552,0,0,0,0,0
3553,0,0,0,0,0
3554,0,0,0,0,-5598
3555,0,0,0,0,0
3556,0,0,0,0,0
3557,0,0,0,0,0
3558,0,0,0,0,0
3559,-52619,0,0,0,0
3560,0,0,0,0,0
3561,93593,0,0,0,0
3562,0,0,0,0,-884367
3563,0,0,-30386,0,0
3564,0,0,0,0,0
3565,0,0,0,0,0
3566,0,0,0,0,0
3567,0,0,0,0,0
3568,0,0,0,0,0
3569,0,0,0,0,0
3570,0,0,0,0,0
3571,0,0,0,0,46689
3572,0,0,0,0,-313391
3573,0,0,0,0,93102
3574,0,-261987,0,0,0
3575,0,15345,0,0,0
3576,0,0,0,0,0
3577,0,0,-51482,0,0
3578,0,0,0,0,0
3579,0,0,-20171,0,0
3580,-9717,0,0,0,0
3581,0,0,-4125,0,0
3582,0,0,0,0,-333414
3583,0,0,0,0,0
3584,0,0,0,0,0
3585,0,0,0,0,0
3586,-27950,0,0,0,0
3587,0,0,0,0,-3022
3588,-49535,0,0,0,0
3589,0,0,0,0,0
3590,0,0,0,-2918334,0
3591,0,-181404,0,0,0
3592,0,0,0,0,0
3593,0,0,0,0,0
3594,0,-229056,0,0,0
3595,0,0,0,0,0
3596,0,0,0,0,0
3597,0,0,0,0,0
3598,0,0,0,0,0
3599,0,0,0,0,0
3600,0,0,0,0,-39173
3601,0,0,0,-3199092,0
3602,0,0,0,0,0
3603,0,0,0,0,0
3604,0,0,0,0,0
3605,0,0,0,0,0
3606,-76431,0,0,0,0
3607,0,-211671,0,0,0
3608,0,0,0,0,157880
3609,0,0,-122394,0,0
3610,49535,0,0,0,0
3611,0,0,0,0,0
3612,0,0,0,0,0
3613,0,0,0,0,0
3614,0,503240,0,0,0
3615,-53128,0,0,0,0
3616,0,0,-125660,0,0
3617,0,0,0,0,-248507
3618,3816,0,0,0,0
3619,0,0,-45032,0,0
3620,-60272,0,0,0,0
3621,0,-234960,0,0,0
3622,0,0,0,0,0
3623,0,0,0,0,-282883
3624,0,0,0,0,0
3625,0,0,0,0,0
3626,0,0,0,0,211056
3627,0,0,0,0,0
3628,-60023,0,0,0,0
3629,0,0,0,0,0
3630,0,-11983,0,0,0
3631,0,0,0,0,0
3632,-72323,0,0,0,0
3633,0,0,0,0,526506
3634,-7825,0,0,0,0
3635,0,0,0,0,51885
3636,0,0,0,0,0
3637,0,-368509,0,0,0
3638,0,344585,0,0,0
3639,-13016,0,0,0,0
3640,-31723,0,0,0,0
3641,0,0,0,0,0
3642,0,0,0,0,0
3643,60134,0,0,0,0
3644,0,0,0,-3421274,0
3645,-138886,0,0,0,0
3646,-37830,0,0,0,0
3647,0,0,-21198,0,0
3648,19992,0,0,0,0
3649,0,0,0,0,0
3650,0,-18778,0,0,0
3651,0,0,0,0,152491
3652,0,0,-57540,0,0
3653,0,-250765,0,0,0
3654,-55613,0,0,0,0
3655,0,0,0,0,206221
3656,0,0,0,-4528330,0
3657,0,0,-71112,0,0
3658,0,0,0,0,0
3659,7074,0,0,0,0
3660,0,0,-23235,0,0
3661,0,0,0,0,0
3662,0,-269148,0,0,0
3663,0,0,0,0,-7770
3664,-47834,0,0,0,0
3665,0,0,0,0,0
3666,0,0,0,0,0
3667,0,-29001,0,0,0
3668,-5157,0,0,0,0
3669,0,0,-8008,0,0
3670,0,0,0,0,0
3671,0,-461348,0,0,0
3672,0,0,-193055,0,0
3673,38062,0,0,0,0
3674,-121847,0,0,0,0
3675,0,0,0,0,0
3676,42746,0,0,0,0
3677,0,0,-61699,0,0
3678,0,0,0,0,0
3679,-34419,0,0,0,0
3680,0,-192891,0,0,0
3681,0,57115,0,0,0
3682,-74043,0,0,0,0
3683,0,0,0,0,-118670
3684,0,0,0,0,0
3685,-44728,0,0,0,0
3686,0,0,-5616,0,0
3687,0,0,0,-5306340,0
3688,0,0,0,0,0
3689,0,0,0,0,0
3690,-207135,0,0,0,0
3691,0,0,0,0,0
3692,0,0,0,0,0
3693,0,0,0,0,328268
3694,0,0,-145561,0,0
3695,-14143,0,0,0,0
3696,0,0,0,0,0
3697,-93264,0,0,0,0
3698,0,0,0,0,-91251
3699,0,82627,0,0,0
3700,0,0,0,0,222613
3701,0,0,-10451,0,0
3702,0,-60774,0,0,0
3703,-51436,0,0,0,0
3704,0,0,0,0,866403
3705,-99240,0,0,0,0
3706,0,-303717,0,0,0
3707,0,0,-7696,0,0
3708,0,0,-9105,0,0
3709,0,0,0,0,0
3710,0,0,0,-4662689,0
3711,0,0,-23609,0,0
3712,0,0,0,0,0
3713,0,0,0,0,0
3714,0,0,0,0,0
3715,0,0,0,0,-338782
3716,-9897,0,0,0,0
3717,0,0,-19332,0,0
3718,0,0,-64552,0,0
3719,0,0,0,0,178456
3720,0,-236463,0,0,0
3721,0,0,0,0,1196131
3722,-27134,0,0,0,0
3723,0,0,0,0,246177
3724,-19125,0,0,0,0
3725,0,0,0,0,0
3726,0,0,0,0,0
3727,0,0,0,0,0
3728,0,-8460,0,0,0
3729,-91835,0,0,0,0
3730,-14536,0,0,0,0
3731,0,0,0,0,-639690
3732,0,0,0,0,0
3733,-74593,0,0,0,0
3734,0,0,-117955,0,0
3735,0,0,0,0,458876
3736,0,0,-17442,0,0
3737,0,0,0,0,0
3738,-3946,0,0,0,0
3739,0,0,0,0,0
3740,0,-28138,0,0,0
3741,0,0,0,0,0
3742,0,0,-50984,0,0
3743,0,0,0,0,489691
3744,0,-78026,0,0,0
3745,0,0,0,-4171421,0
3746,0,0,0,0,0
3747,0,0,0,0,0
3748,0,0,-11043,0,0
3749,0,0,0,0,0
3750,0,0,0,0,0
3751,0,0,-43246,0,0
3752,0,0,0,0,0
3753,0,0,0,0,0
3754,0,0,0,0,0
3755,0,-83705,0,0,0
3756,0,0,0,0,0
3757,0,0,-17295,0,0
3758,0,356086,0,0,0
3759,0,0,0,0,148998
3760,0,0,0,0,-348292
3761,0,0,-50646,0,0
3762,0,-58453,0,0,0
3763,0,0,0,0,0
3764,0,0,0,0,173191
3765,0,0,-55015,0,0
3766,0,0,-16133,0,0
3767,-136097,0,0,0,0
3768,0,-86626,0,0,0
3769,0,0,-24903,0,0
3770,0,0,0,0,0
3771,0,0,0,0,0
3772,0,0,0,0,388218
3773,0,0,0,0,0
3774,0,0,0,0,0
3775,0,0,0,0,0
3776,0,0,-79227,0,0
3777,0,0,0,0,304068
3778,0,0,0,0,-675106
3779,0,0,-64743,0,0
3780,0,0,0,0,0
3781,0,-695574,0,0,0
3782,-21270,0,0,0,0
3783,-55488,0,0,0,0
3784,0,0,0,0,0
3785,0,0,0,0,0
3786,0,0,0,-2434585,0
3787,-10987,0,0,0,0
3788,0,0,0,0,0
3789,0,0,0,0,622971
3790,-106504,0,0,0,0
3791,0,0,0,0,0
3792,0,0,-20672,0,0
3793,0,0,0,0,0
3794,0,0,-14898,0,0
3795,0,0,0,0,863082
3796,0,0,0,0,-213115
3797,0,0,-99517,0,0
3798,0,0,0,0,-119032
3799,0,0,0,0,0
3800,1227,0,0,0,0
3801,0,0,0,0,0
3802,0,0,0,0,0
3803,0,0,0,0,0
3804,-66742,0,0,0,0
3805,0,0,0,0,127894
3806,0,2262,0,0,0
3807,0,0,0,0,0
3808,662,0,0,0,0
3809,0,0,-10032,0,0
3810,0,0,-16118,0,0
3811,0,0,-12020,0,0
3812,0,-37585,0,0,0
3813,-24266,0,0,0,0
3814,0,0,0,0,6033
3815,0,0,-6164,0,0
3816,0,0,0,-3301064,0
3817,0,0,0,0,0
3818,0,0,-13387,0,0
3819,0,0,0,0,287798
3820,0,0,0,0,407190
3821,-54083,0,0,0,0
3822,0,0,0,0,0
3823,0,-369457,0,0,0
3824,0,0,-88082,0,0
3825,0,0,-66863,0,0
3826,0,0,0,0,0
3827,-13190,0,0,0,0
3828,0,0,0,0,0
3829,0,78157,0,0,0
3830,0,0,0,0,458026
3831,0,0,-6507,0,0
3832,0,0,0,0,0
3833,0,0,-62360,0,0
3834,0,0,0,0,0
3835,0,-271995,0,0,0
3836,1,0,0,0,0
3837,-87177,0,0,0,0
3838,0,0,-21025,0,0
3839,956,0,0,0,0
3840,0,0,0,0,0
3841,0,-417656,0,0,0
3842,143057,0,0,0,0
3843,0,0,-31193,0,0
3844,0,0,-99204,0,0
3845,0,0,0,0,95513
3846,0,0,-35570,0,0
3847,0,0,0,0,0
3848,0,0,0,0,55826
3849,84402,0,0,0,0
3850,0,-365258,0,0,0
3851,0,0,-49145,0,0
3852,0,0,0,0,0
3853,0,0,0,0,0
3854,0,0,0,0,0
3855,0,0,0,0,0
3856,0,0,0,0,0
3857,302961,0,0,0,0
3858,0,0,0,0,383395
3859,0,0,0,0,603038
3860,0,-369457,0,0,0
